Count,Timestamp_s,Raw_Accel_X,Raw_Accel_Y,Raw_Omega_Z_degs,IMU_Yaw_deg,GPS_Lon,GPS_Lat,GPS_GroundSpeed_kmh,GPS_Satellites,GPS_HDOP
5386,45.4508,0.10049,0.20576,6.53076,-62.875,120.1595446,22.3761827,4.259,22,2.9
5387,45.4668,0.24404,0.01914,3.2959,-62.919,120.1595446,22.3761827,4.259,22,2.9
5388,45.4726,0.15313,0.00957,2.74658,-62.946,120.1595446,22.3761827,4.259,22,2.9
5389,45.4784,0.00479,-0.05742,2.31934,-62.946,120.1595446,22.3761827,4.259,22,2.9
5390,45.4842,-0.34932,-0.12441,2.31934,-62.974,120.1595446,22.3761827,4.259,22,2.9
5391,45.5002,-1.13887,0.00957,1.95312,-63.018,120.1595446,22.3761827,4.259,22,2.9
5392,45.5136,-1.37334,0.01914,1.28174,-63.029,120.1595433,22.3761829,4.389,22,2.9
5393,45.5196,-1.50732,0.00957,0.97656,-63.029,120.1595433,22.3761829,4.389,22,2.9
5394,45.5256,-1.29199,-0.01436,1.09863,-63.045,120.1595433,22.3761829,4.389,22,2.9
5395,45.5314,-1.29199,-0.01436,1.09863,-63.045,120.1595433,22.3761829,4.389,22,2.9
5396,45.5473,-0.43545,0.06699,2.56348,-63.073,120.1595433,22.3761829,4.389,22,2.9
5397,45.5532,-0.16748,0.17227,3.84521,-63.111,120.1595433,22.3761829,4.389,22,2.9
5398,45.5589,-0.04307,0.23926,5.24902,-63.111,120.1595433,22.3761829,4.389,22,2.9
5399,45.5647,0.19619,0.34453,8.66699,-63.182,120.1595433,22.3761829,4.389,22,2.9
5400,45.5806,0.24404,0.29189,12.45117,-63.408,120.1595433,22.3761829,4.389,22,2.9
5401,45.5865,0.01914,0.33496,12.93945,-63.408,120.1595433,22.3761829,4.389,22,2.9
5402,45.5924,-0.42588,0.15313,12.146,-63.528,120.1595433,22.3761829,4.389,22,2.9
5403,45.5982,-0.00957,0.00957,10.86426,-63.528,120.1595433,22.3761829,4.389,22,2.9
5404,45.6142,-0.47373,-0.31582,9.39941,-63.726,120.1595433,22.3761829,4.389,22,2.9
5405,45.62,-0.34932,-0.14355,7.99561,-63.803,120.1595433,22.3761829,4.389,22,2.9
5406,45.6259,-0.42588,-0.18662,7.75146,-63.803,120.1595433,22.3761829,4.389,22,2.9
5407,45.6316,-0.53115,-0.26797,8.36182,-63.885,120.1595433,22.3761829,4.389,22,2.9
5408,45.6476,-0.29668,-0.24404,12.93945,-64.001,120.1595433,22.3761829,4.389,22,2.9
5409,45.6534,-0.35889,-0.26797,13.67188,-64.138,120.1595433,22.3761829,4.389,22,2.9
5410,45.6594,-0.37324,-0.08613,14.03809,-64.138,120.1595433,22.3761829,4.389,22,2.9
5411,45.6654,-0.45938,0.10527,12.75635,-64.27,120.1595433,22.3761829,4.389,22,2.9
5412,45.6814,-0.4833,0.07178,7.44629,-64.457,120.1595433,22.3761829,4.389,22,2.9
5413,45.6872,-0.35889,0.08613,5.18799,-64.457,120.1595433,22.3761829,4.389,22,2.9
5414,45.693,-0.39238,0.06699,2.56348,-64.484,120.1595433,22.3761829,4.389,22,2.9
5415,45.6988,-0.18662,0.14355,0.36621,-64.484,120.1595433,22.3761829,4.389,22,2.9
5416,45.7148,-0.02393,0.25361,-3.78418,-64.429,120.1595433,22.3761829,4.389,22,2.9
5417,45.728,0.25361,0.22012,-0.73242,-64.407,120.159542,22.376183,4.407,22,2.9
5418,45.7338,0.29189,0.22969,3.41797,-64.418,120.159542,22.376183,4.407,22,2.9
5419,45.7396,0.15313,0.23447,5.67627,-64.473,120.159542,22.376183,4.407,22,2.9
5420,45.7455,0.24404,0.24404,7.8125,-64.473,120.159542,22.376183,4.407,22,2.9
5421,45.7613,0.05742,0.21533,12.146,-64.693,120.159542,22.376183,4.407,22,2.9
5422,45.7671,0.04307,0.20098,12.81738,-64.693,120.159542,22.376183,4.407,22,2.9
5423,45.7729,-0.0957,0.28711,13.06152,-64.825,120.159542,22.376183,4.407,22,2.9
5424,45.7787,-0.18662,0.26797,12.146,-64.946,120.159542,22.376183,4.407,22,2.9
5425,45.7947,-0.14355,0.23447,8.60596,-65.045,120.159542,22.376183,4.407,22,2.9
5426,45.8006,-0.19141,0.24883,7.62939,-65.121,120.159542,22.376183,4.407,22,2.9
5427,45.8064,-0.12441,0.1627,6.46973,-65.121,120.159542,22.376183,4.407,22,2.9
5428,45.8122,-0.11963,0.20576,5.37109,-65.176,120.159542,22.376183,4.407,22,2.9
5429,45.8281,-0.11963,0.06699,2.19727,-65.209,120.159542,22.376183,4.407,22,2.9
5430,45.834,-0.1627,0.06221,0.18311,-65.22,120.159542,22.376183,4.407,22,2.9
5431,45.8398,-0.11484,0.07178,-0.48828,-65.215,120.159542,22.376183,4.407,22,2.9
5432,45.8455,-0.15791,0.00957,-1.46484,-65.215,120.159542,22.376183,4.407,22,2.9
5433,45.8614,-0.14834,0.15313,-2.92969,-65.165,120.159542,22.376183,4.407,22,2.9
5434,45.8672,-0.20576,0.0957,-2.92969,-65.165,120.159542,22.376183,4.407,22,2.9
5435,45.873,-0.1292,0.08135,-2.80762,-65.138,120.159542,22.376183,4.407,22,2.9
5436,45.8788,-0.26318,0.14834,-2.68555,-65.138,120.159542,22.376183,4.407,22,2.9
5437,45.8947,-0.59814,0.31582,-2.0752,-65.089,120.159542,22.376183,4.407,22,2.9
5438,45.9005,-0.56943,0.30146,-2.01416,-65.067,120.159542,22.376183,4.407,22,2.9
5439,45.9063,-0.73213,0.25361,-1.46484,-65.067,120.159542,22.376183,4.407,22,2.9
5440,45.9121,-0.70342,0.22012,-1.09863,-65.056,120.159542,22.376183,4.407,22,2.9
5441,45.928,-1.03359,0.29189,-1.15967,-65.045,120.159542,22.376183,4.407,22,2.9
5442,45.9413,-1.08145,0.29668,-1.28174,-65.023,120.1595407,22.3761832,4.463,22,2.9
5443,45.9471,-1.13408,0.37324,-0.97656,-65.023,120.1595407,22.3761832,4.463,22,2.9
5444,45.9528,-0.78477,0.29189,-0.42725,-65.012,120.1595407,22.3761832,4.463,22,2.9
5445,45.9586,-0.52158,0.11006,-0.42725,-65.006,120.1595407,22.3761832,4.463,22,2.9
5446,45.9745,-0.37803,-0.00479,-0.06104,-65.006,120.1595407,22.3761832,4.463,22,2.9
5447,45.9803,-0.50244,-0.0957,-0.18311,-65.006,120.1595407,22.3761832,4.463,22,2.9
5448,45.9861,-0.68906,-0.0957,-0.24414,-65.006,120.1595407,22.3761832,4.463,22,2.9
5449,45.9918,-0.85654,-0.18184,-0.91553,-64.995,120.1595407,22.3761832,4.463,22,2.9
5450,46.0078,-1.57432,-0.05264,-10.00977,-64.858,120.1595407,22.3761832,4.463,22,2.9
5451,46.0135,-1.68438,0.04785,-13.61084,-64.858,120.1595407,22.3761832,4.463,22,2.9
5452,46.0193,-1.79443,-0.02871,-17.15088,-64.688,120.1595407,22.3761832,4.463,22,2.9
5453,46.0252,-1.70352,-0.03828,-20.26367,-64.688,120.1595407,22.3761832,4.463,22,2.9
5454,46.0412,-0.8709,-0.30146,-25.57373,-64.204,120.1595407,22.3761832,4.463,22,2.9
5455,46.047,-0.78477,-0.21055,-25.63477,-64.204,120.1595407,22.3761832,4.463,22,2.9
5456,46.0528,-0.44502,0.05742,-23.49854,-63.951,120.1595407,22.3761832,4.463,22,2.9
5457,46.0585,-0.35889,0.10049,-21.3623,-63.737,120.1595407,22.3761832,4.463,22,2.9
5458,46.0744,0.22012,0.19619,-12.02393,-63.583,120.1595407,22.3761832,4.463,22,2.9
5459,46.0802,0.30625,0.14355,-6.95801,-63.512,120.1595407,22.3761832,4.463,22,2.9
5460,46.086,0.43545,0.1292,-4.63867,-63.512,120.1595407,22.3761832,4.463,22,2.9
5461,46.0917,0.35889,0.14355,-0.85449,-63.506,120.1595407,22.3761832,4.463,22,2.9
5462,46.1076,0.33496,-0.04307,10.55908,-63.671,120.1595407,22.3761832,4.463,22,2.9
5463,46.1134,0.33496,-0.04307,10.55908,-63.671,120.1595407,22.3761832,4.463,22,2.9
5464,46.1192,0.12441,-0.12441,13.5498,-63.803,120.1595407,22.3761832,4.463,22,2.9
5465,46.1251,0.06699,-0.15791,14.70947,-63.803,120.1595407,22.3761832,4.463,22,2.9
5466,46.1411,-0.40195,-0.21533,17.45605,-64.138,120.1595407,22.3761832,4.463,22,2.9
5467,46.1544,-0.70342,-0.39238,17.45605,-64.319,120.1595392,22.3761832,4.426,22,2.9
5468,46.1603,-0.79434,-0.30625,16.78467,-64.49,120.1595392,22.3761832,4.426,22,2.9
5469,46.1661,-0.73213,-0.39238,15.07568,-64.49,120.1595392,22.3761832,4.426,22,2.9
5470,46.1721,-0.68906,-0.3876,11.04736,-64.616,120.1595392,22.3761832,4.426,22,2.9
5471,46.1882,-0.44023,-0.19619,4.88281,-64.759,120.1595392,22.3761832,4.426,22,2.9
5472,46.194,-0.27754,-0.19141,3.11279,-64.759,120.1595392,22.3761832,4.426,22,2.9
5473,46.1998,-0.13877,-0.05264,2.0752,-64.781,120.1595392,22.3761832,4.426,22,2.9
5474,46.2056,-0.01914,-0.06221,1.52588,-64.781,120.1595392,22.3761832,4.426,22,2.9
5475,46.2216,0.30146,0.04307,2.31934,-64.814,120.1595392,22.3761832,4.426,22,2.9
5476,46.2274,0.38281,0.11963,2.68555,-64.841,120.1595392,22.3761832,4.426,22,2.9
5477,46.2332,0.35889,0.08613,3.05176,-64.841,120.1595392,22.3761832,4.426,22,2.9
5478,46.2391,0.42109,0.07656,3.35693,-64.874,120.1595392,22.3761832,4.426,22,2.9
5479,46.255,0.36846,-0.0335,2.80762,-64.907,120.1595392,22.3761832,4.426,22,2.9
5480,46.2609,0.46416,-0.01914,2.38037,-64.929,120.1595392,22.3761832,4.426,22,2.9
5481,46.2668,0.42109,-0.11484,1.28174,-64.946,120.1595392,22.3761832,4.426,22,2.9
5482,46.2726,0.42109,-0.11484,1.28174,-64.946,120.1595392,22.3761832,4.426,22,2.9
5483,46.2886,0.45459,-0.11006,0.12207,-64.951,120.1595392,22.3761832,4.426,22,2.9
5484,46.2944,0.31582,-0.1627,0.06104,-64.951,120.1595392,22.3761832,4.426,22,2.9
5485,46.3003,0.39238,-0.17227,0.42725,-64.957,120.1595392,22.3761832,4.426,22,2.9
5486,46.3061,0.24883,-0.22012,0.79346,-64.957,120.1595392,22.3761832,4.426,22,2.9
5487,46.3222,0.32539,-0.26318,1.64795,-64.984,120.1595392,22.3761832,4.426,22,2.9
5488,46.3281,0.21055,-0.23447,1.83105,-65.006,120.1595392,22.3761832,4.426,22,2.9
5489,46.334,0.14834,-0.20098,1.64795,-65.006,120.1595392,22.3761832,4.426,22,2.9
5490,46.3398,0.24404,-0.2584,1.2207,-65.017,120.1595392,22.3761832,4.426,22,2.9
5491,46.3558,0.18662,-0.24883,-0.85449,-65.017,120.1595392,22.3761832,4.426,22,2.9
5492,46.369,0.33018,-0.29189,-4.57764,-64.951,120.1595379,22.3761834,4.111,22,2.9
5493,46.3748,0.32539,-0.23447,-5.79834,-64.951,120.1595379,22.3761834,4.111,22,2.9
5494,46.3806,0.37803,-0.28232,-7.14111,-64.88,120.1595379,22.3761834,4.111,22,2.9
5495,46.3864,0.51201,-0.31104,-8.48389,-64.792,120.1595379,22.3761834,4.111,22,2.9
5496,46.4023,0.7082,-0.21533,-6.7749,-64.715,120.1595379,22.3761834,4.111,22,2.9
5497,46.4081,0.68906,-0.23926,-5.5542,-64.66,120.1595379,22.3761834,4.111,22,2.9
5498,46.4139,0.7417,-0.16748,-3.84521,-64.66,120.1595379,22.3761834,4.111,22,2.9
5499,46.4197,0.69863,-0.18184,-2.44141,-64.633,120.1595379,22.3761834,4.111,22,2.9
5500,46.4356,0.3876,-0.04785,3.2959,-64.638,120.1595379,22.3761834,4.111,22,2.9
5501,46.4415,0.30625,0.00479,4.88281,-64.671,120.1595379,22.3761834,4.111,22,2.9
5502,46.4473,0.16748,-0.04785,5.67627,-64.731,120.1595379,22.3761834,4.111,22,2.9
5503,46.4531,0.15791,-0.00957,6.7749,-64.731,120.1595379,22.3761834,4.111,22,2.9
5504,46.4691,0.25361,-0.2249,6.95801,-64.869,120.1595379,22.3761834,4.111,22,2.9
5505,46.4749,0.54551,-0.19141,6.71387,-64.869,120.1595379,22.3761834,4.111,22,2.9
5506,46.4808,0.88525,-0.24883,5.61523,-64.929,120.1595379,22.3761834,4.111,22,2.9
5507,46.4866,0.84697,-0.3541,5.37109,-64.984,120.1595379,22.3761834,4.111,22,2.9
5508,46.5025,0.53594,-0.11963,7.50732,-65.045,120.1595379,22.3761834,4.111,22,2.9
5509,46.5084,0.18184,-0.13877,8.91113,-65.138,120.1595379,22.3761834,4.111,22,2.9
5510,46.5142,0,-0.0957,10.43701,-65.138,120.1595379,22.3761834,4.111,22,2.9
5511,46.52,-0.2249,-0.07178,11.2915,-65.248,120.1595379,22.3761834,4.111,22,2.9
5512,46.536,-0.63643,0.10527,8.48389,-65.347,120.1595379,22.3761834,4.111,22,2.9
5513,46.542,-1.0001,0.23926,6.28662,-65.418,120.1595379,22.3761834,4.111,22,2.9
5514,46.548,-1.15801,0.22012,6.04248,-65.479,120.1595379,22.3761834,4.111,22,2.9
5515,46.554,-0.86611,0.22969,6.28662,-65.479,120.1595379,22.3761834,4.111,22,2.9
5516,46.5701,-0.33496,0.42109,9.70459,-65.627,120.1595379,22.3761834,4.111,22,2.9
5517,46.5834,-0.18184,0.52158,11.59668,-65.737,120.1595366,22.3761832,4.055,22,2.9
5518,46.5892,-0.14355,0.66992,12.75635,-65.863,120.1595366,22.3761832,4.055,22,2.9
5519,46.5951,0.05742,0.72256,14.16016,-66.006,120.1595366,22.3761832,4.055,22,2.9
5520,46.6009,0.11963,0.66992,14.5874,-66.006,120.1595366,22.3761832,4.055,22,2.9
5521,46.6171,0.05742,0.72256,14.52637,-66.297,120.1595366,22.3761832,4.055,22,2.9
5522,46.6229,0.02393,0.60771,14.22119,-66.297,120.1595366,22.3761832,4.055,22,2.9
5523,46.6287,-0.07178,0.6125,13.97705,-66.44,120.1595366,22.3761832,4.055,22,2.9
5524,46.6346,-0.11963,0.43545,14.16016,-66.44,120.1595366,22.3761832,4.055,22,2.9
5525,46.6503,-0.56465,0.1627,16.90674,-66.753,120.1595366,22.3761832,4.055,22,2.9
5526,46.6561,-0.68906,0.20098,17.45605,-66.923,120.1595366,22.3761832,4.055,22,2.9
5527,46.662,-0.74648,0.13877,17.39502,-66.923,120.1595366,22.3761832,4.055,22,2.9
5528,46.6678,-0.76084,0.20576,17.51709,-67.099,120.1595366,22.3761832,4.055,22,2.9
5529,46.6838,-0.64121,0.06699,16.29639,-67.269,120.1595366,22.3761832,4.055,22,2.9
5530,46.6897,-0.52637,0.01914,15.50293,-67.429,120.1595366,22.3761832,4.055,22,2.9
5531,46.6954,-0.41152,0.05742,14.83154,-67.577,120.1595366,22.3761832,4.055,22,2.9
5532,46.7012,-0.44023,0.04307,14.28223,-67.577,120.1595366,22.3761832,4.055,22,2.9
5533,46.7172,-0.33975,0.15791,10.68115,-67.819,120.1595366,22.3761832,4.055,22,2.9
5534,46.723,-0.35889,0.10527,8.8501,-67.819,120.1595366,22.3761832,4.055,22,2.9
5535,46.7288,-0.26318,0.13877,6.53076,-67.885,120.1595366,22.3761832,4.055,22,2.9
5536,46.7346,-0.13877,0.0957,4.3335,-67.928,120.1595366,22.3761832,4.055,22,2.9
5537,46.7505,0.02393,0.00479,2.80762,-67.956,120.1595366,22.3761832,4.055,22,2.9
5538,46.7563,0.09092,0.06221,3.54004,-67.994,120.1595366,22.3761832,4.055,22,2.9
5539,46.7621,0.02393,-0.01436,4.3335,-67.994,120.1595366,22.3761832,4.055,22,2.9
5540,46.7679,0.10527,0,5.37109,-68.049,120.1595366,22.3761832,4.055,22,2.9
5541,46.7838,-0.1292,-0.14834,7.93457,-68.121,120.1595366,22.3761832,4.055,22,2.9
5542,46.7971,-0.27275,-0.11963,6.28662,-68.269,120.1595353,22.3761832,4.074,22,2.9
5543,46.8029,-0.38281,-0.11006,4.27246,-68.269,120.1595353,22.3761832,4.074,22,2.9
5544,46.8086,-0.32061,-0.07656,1.70898,-68.286,120.1595353,22.3761832,4.074,22,2.9
5545,46.8144,-0.23926,-0.05742,-3.84521,-68.247,120.1595353,22.3761832,4.074,22,2.9
5546,46.8304,-0.10527,-0.09092,-10.00977,-68.159,120.1595353,22.3761832,4.074,22,2.9
5547,46.8361,0.08613,-0.1292,-11.04736,-68.049,120.1595353,22.3761832,4.074,22,2.9
5548,46.8419,0.04785,-0.13398,-11.47461,-68.049,120.1595353,22.3761832,4.074,22,2.9
5549,46.8477,0.18662,-0.15313,-11.47461,-67.934,120.1595353,22.3761832,4.074,22,2.9
5550,46.8636,0.08135,0.02871,-10.37598,-67.83,120.1595353,22.3761832,4.074,22,2.9
5551,46.8694,-0.06699,0.11484,-9.76562,-67.725,120.1595353,22.3761832,4.074,22,2.9
5552,46.8753,-0.01436,0.14355,-9.33838,-67.632,120.1595353,22.3761832,4.074,22,2.9
5553,46.8811,-0.20098,0.13398,-9.15527,-67.632,120.1595353,22.3761832,4.074,22,2.9
5554,46.8974,-0.24883,0.17705,-9.76562,-67.445,120.1595353,22.3761832,4.074,22,2.9
5555,46.9032,-0.41631,0.19619,-10.31494,-67.445,120.1595353,22.3761832,4.074,22,2.9
5556,46.909,-0.56465,0.27275,-11.77979,-67.335,120.1595353,22.3761832,4.074,22,2.9
5557,46.9148,-0.53115,0.33018,-12.57324,-67.209,120.1595353,22.3761832,4.074,22,2.9
5558,46.9307,-0.72256,0.44023,-14.34326,-67.066,120.1595353,22.3761832,4.074,22,2.9
5559,46.9365,-0.64121,0.45459,-14.28223,-66.923,120.1595353,22.3761832,4.074,22,2.9
5560,46.9423,-0.7417,0.41631,-14.03809,-66.923,120.1595353,22.3761832,4.074,22,2.9
5561,46.948,-0.67471,0.35889,-13.5498,-66.791,120.1595353,22.3761832,4.074,22,2.9
5562,46.964,-0.39238,0.34932,-8.54492,-66.594,120.1595353,22.3761832,4.074,22,2.9
5563,46.9697,-0.22012,0.32539,-7.20215,-66.594,120.1595353,22.3761832,4.074,22,2.9
5564,46.9755,-0.01436,0.21055,-6.5918,-66.528,120.1595353,22.3761832,4.074,22,2.9
5565,46.9813,0.0957,0.16748,-6.40869,-66.528,120.1595353,22.3761832,4.074,22,2.9
5566,46.9972,-0.55029,0.08135,-6.04248,-66.401,120.1595353,22.3761832,4.074,22,2.9
5567,47.0105,-0.88525,0.05742,-6.34766,-66.346,120.159534,22.3761834,4.759,22,2.9
5568,47.0162,-0.9666,0,-7.99561,-66.264,120.159534,22.3761834,4.759,22,2.9
5569,47.0219,-1.0623,0.06699,-9.94873,-66.264,120.159534,22.3761834,4.759,22,2.9
5570,47.0277,-1.19629,0.00479,-11.90186,-66.143,120.159534,22.3761834,4.759,22,2.9
5571,47.0436,-0.98096,-0.06221,-17.57812,-65.814,120.159534,22.3761834,4.759,22,2.9
5572,47.0495,-0.7752,-0.01914,-18.12744,-65.814,120.159534,22.3761834,4.759,22,2.9
5573,47.0553,-0.71777,-0.05742,-18.31055,-65.627,120.159534,22.3761834,4.759,22,2.9
5574,47.0712,-0.40195,0.16748,-17.45605,-65.451,120.159534,22.3761834,4.759,22,2.9
5575,47.0769,-0.35889,0.16748,-16.78467,-65.281,120.159534,22.3761834,4.759,22,2.9
5576,47.0827,-0.11484,0.17705,-14.09912,-65.143,120.159534,22.3761834,4.759,22,2.9
5577,47.0885,0.10527,0.15791,-12.26807,-65.143,120.159534,22.3761834,4.759,22,2.9
5578,47.1043,0.36367,0,-4.69971,-64.995,120.159534,22.3761834,4.759,22,2.9
5579,47.11,0.52637,-0.05264,-1.89209,-64.995,120.159534,22.3761834,4.759,22,2.9
5580,47.1158,0.39238,-0.10527,0.73242,-65.001,120.159534,22.3761834,4.759,22,2.9
5581,47.1217,0.49766,-0.1292,3.96729,-65.001,120.159534,22.3761834,4.759,22,2.9
5582,47.1377,-0.01914,-0.14355,8.8501,-65.132,120.159534,22.3761834,4.759,22,2.9
5583,47.1435,-0.27275,-0.17227,9.39941,-65.226,120.159534,22.3761834,4.759,22,2.9
5584,47.1494,-0.32539,-0.21055,9.46045,-65.226,120.159534,22.3761834,4.759,22,2.9
5585,47.1552,-0.53115,-0.23926,9.0332,-65.314,120.159534,22.3761834,4.759,22,2.9
5586,47.1713,-0.646,-0.30146,4.57764,-65.38,120.159534,22.3761834,4.759,22,2.9
5587,47.1772,-0.72734,-0.24404,2.44141,-65.402,120.159534,22.3761834,4.759,22,2.9
5588,47.183,-0.61729,-0.14834,-1.34277,-65.391,120.159534,22.3761834,4.759,22,2.9
5589,47.1888,-0.43545,-0.19141,-2.68555,-65.391,120.159534,22.3761834,4.759,22,2.9
5590,47.2047,-0.08135,-0.10527,-3.90625,-65.314,120.159534,22.3761834,4.759,22,2.9
5591,47.218,0.25361,-0.06699,-1.52588,-65.286,120.1595324,22.3761832,4.685,22,2.9
5592,47.2238,0.28711,0.0335,0,-65.286,120.1595324,22.3761832,4.685,22,2.9
5593,47.2295,0.41631,0.00957,1.34277,-65.286,120.1595324,22.3761832,4.685,22,2.9
5594,47.2353,0.39717,0.13398,2.31934,-65.308,120.1595324,22.3761832,4.685,22,2.9
5595,47.2513,0.32539,0.14355,4.08936,-65.352,120.1595324,22.3761832,4.685,22,2.9
5596,47.2571,0.31104,0.04307,3.96729,-65.396,120.1595324,22.3761832,4.685,22,2.9
5597,47.263,0.33496,0.05264,3.66211,-65.429,120.1595324,22.3761832,4.685,22,2.9
5598,47.2688,0.27275,-0.02871,3.41797,-65.429,120.1595324,22.3761832,4.685,22,2.9
5599,47.2848,0.1627,-0.17705,2.2583,-65.479,120.1595324,22.3761832,4.685,22,2.9
5600,47.2907,0.1292,-0.30146,1.89209,-65.479,120.1595324,22.3761832,4.685,22,2.9
5601,47.2966,0.11006,-0.29189,1.46484,-65.495,120.1595324,22.3761832,4.685,22,2.9
5602,47.3024,0.13877,-0.33975,0.61035,-65.5,120.1595324,22.3761832,4.685,22,2.9
5603,47.3184,0.00957,-0.36846,-1.28174,-65.495,120.1595324,22.3761832,4.685,22,2.9
5604,47.3242,0.19619,-0.37324,-1.83105,-65.473,120.1595324,22.3761832,4.685,22,2.9
5605,47.3299,0.19141,-0.38281,-2.31934,-65.473,120.1595324,22.3761832,4.685,22,2.9
5606,47.3357,0.3876,-0.33975,-2.86865,-65.446,120.1595324,22.3761832,4.685,22,2.9
5607,47.3516,0.60771,-0.3876,-1.83105,-65.396,120.1595324,22.3761832,4.685,22,2.9
5608,47.3574,0.54551,-0.43066,-1.34277,-65.396,120.1595324,22.3761832,4.685,22,2.9
5609,47.3632,0.66992,-0.38281,-0.97656,-65.391,120.1595324,22.3761832,4.685,22,2.9
5610,47.369,0.63164,-0.34932,-0.97656,-65.391,120.1595324,22.3761832,4.685,22,2.9
5611,47.3849,0.56465,-0.3541,-1.95312,-65.358,120.1595324,22.3761832,4.685,22,2.9
5612,47.3908,0.47373,-0.26318,-2.50244,-65.358,120.1595324,22.3761832,4.685,22,2.9
5613,47.3965,0.32539,-0.24883,-3.35693,-65.325,120.1595324,22.3761832,4.685,22,2.9
5614,47.4023,0.40195,-0.30146,-3.60107,-65.292,120.1595324,22.3761832,4.685,22,2.9
5615,47.4182,0.22969,-0.15313,-3.66211,-65.248,120.1595324,22.3761832,4.685,22,2.9
5616,47.4315,0.14355,-0.13877,-3.35693,-65.182,120.1595311,22.3761832,4.333,22,2.9
5617,47.4373,0.08135,-0.06699,-3.11279,-65.182,120.1595311,22.3761832,4.333,22,2.9
5618,47.443,0,-0.12441,-2.86865,-65.154,120.1595311,22.3761832,4.333,22,2.9
5619,47.4487,-0.05742,-0.0335,-2.38037,-65.154,120.1595311,22.3761832,4.333,22,2.9
5620,47.4647,-0.15313,0.02393,-0.54932,-65.127,120.1595311,22.3761832,4.333,22,2.9
5621,47.4704,-0.05742,0.08135,0.85449,-65.127,120.1595311,22.3761832,4.333,22,2.9
5622,47.4762,0.11006,-0.05742,4.27246,-65.154,120.1595311,22.3761832,4.333,22,2.9
5623,47.4821,0.29668,-0.18184,5.49316,-65.209,120.1595311,22.3761832,4.333,22,2.9
5624,47.498,0.71299,-0.37803,6.40869,-65.275,120.1595311,22.3761832,4.333,22,2.9
5625,47.5038,0.7082,-0.45459,5.67627,-65.33,120.1595311,22.3761832,4.333,22,2.9
5626,47.5096,0.66514,-0.39717,4.88281,-65.33,120.1595311,22.3761832,4.333,22,2.9
5627,47.5155,0.33018,-0.34453,3.90625,-65.374,120.1595311,22.3761832,4.333,22,2.9
5628,47.5316,-0.67471,0.01436,1.52588,-65.418,120.1595311,22.3761832,4.333,22,2.9
5629,47.5376,-0.74648,0.14355,0.24414,-65.418,120.1595311,22.3761832,4.333,22,2.9
5630,47.5435,-1.10059,0.25361,-1.0376,-65.407,120.1595311,22.3761832,4.333,22,2.9
5631,47.5493,-1.16279,0.37324,-1.95312,-65.407,120.1595311,22.3761832,4.333,22,2.9
5632,47.5653,-1.21543,0.46895,-1.40381,-65.369,120.1595311,22.3761832,4.333,22,2.9
5633,47.5711,-1.01445,0.56943,1.09863,-65.38,120.1595311,22.3761832,4.333,22,2.9
5634,47.5769,-0.89004,0.60771,2.68555,-65.38,120.1595311,22.3761832,4.333,22,2.9
5635,47.5827,-0.8709,0.77041,4.21143,-65.424,120.1595311,22.3761832,4.333,22,2.9
5636,47.5987,-0.50723,0.84219,6.89697,-65.484,120.1595311,22.3761832,4.333,22,2.9
5637,47.6045,-0.53115,0.90918,7.44629,-65.561,120.1595311,22.3761832,4.333,22,2.9
5638,47.6103,-0.42109,0.82783,7.50732,-65.561,120.1595311,22.3761832,4.333,22,2.9
5639,47.6161,-0.37803,0.85176,7.32422,-65.638,120.1595311,22.3761832,4.333,22,2.9
5640,47.6321,-0.45459,0.72734,6.28662,-65.77,120.1595311,22.3761832,4.333,22,2.9
5641,47.6455,-0.56465,0.53115,5.79834,-65.83,120.1595299,22.3761829,4.259,22,2.9
5642,47.6514,-0.56943,0.54551,5.98145,-65.891,120.1595299,22.3761829,4.259,22,2.9
5643,47.6572,-0.7082,0.4498,6.46973,-65.891,120.1595299,22.3761829,4.259,22,2.9
5644,47.6631,-0.66992,0.46895,6.89697,-65.962,120.1595299,22.3761829,4.259,22,2.9
5645,47.679,-0.62686,0.33975,9.64355,-66.05,120.1595299,22.3761829,4.259,22,2.9
5646,47.6849,-0.52158,0.26797,11.23047,-66.16,120.1595299,22.3761829,4.259,22,2.9
5647,47.6907,-0.43066,0.22012,12.75635,-66.286,120.1595299,22.3761829,4.259,22,2.9
5648,47.6965,-0.46416,0.19619,13.00049,-66.286,120.1595299,22.3761829,4.259,22,2.9
5649,47.7124,-0.18184,0.20576,11.35254,-66.533,120.1595299,22.3761829,4.259,22,2.9
5650,47.7183,-0.23447,0.22969,10.19287,-66.533,120.1595299,22.3761829,4.259,22,2.9
5651,47.7241,-0.10049,0.19619,9.0332,-66.621,120.1595299,22.3761829,4.259,22,2.9
5652,47.7299,-0.05264,0.22012,6.83594,-66.621,120.1595299,22.3761829,4.259,22,2.9
5653,47.7458,0.05742,0.30146,3.05176,-66.72,120.1595299,22.3761829,4.259,22,2.9
5654,47.7517,0.1627,0.25361,2.86865,-66.747,120.1595299,22.3761829,4.259,22,2.9
5655,47.7575,0.09092,0.34453,3.479,-66.747,120.1595299,22.3761829,4.259,22,2.9
5656,47.7634,0.12441,0.30146,4.15039,-66.791,120.1595299,22.3761829,4.259,22,2.9
5657,47.7793,0,0.32061,7.69043,-66.852,120.1595299,22.3761829,4.259,22,2.9
